Name,Father's Name,ID Number,Phone Number,Address,Specialty,Latitude,Longitude
Afzal Arsalan,Muhammad Bilal,81573-7502951-8,3603297698,"777 Avenue, Korangi,Town",Flat Tire Mechanic,24.8387414,67.1209226
Haider Ali,Hassan Haider,22438-6761728-2,3014613039,"349 Street, Five Star,City",Painter,,
Qamar Qazi Mairaj,Qamar Hassan,50271-7763824-7,3765450420,"434 Street, Korangi,Town",Key Maker,24.8387414,67.1209226
Qamar Afzal,Arsalan Arsalan,23459-1774557-1,3404870909,"997 Street, Korangi,City",Denter,24.8387414,67.1209226
Nisar Afzal,Nisar Bilal,20293-9829747-9,3890066543,"516 Road, Saddar,Town",Painter,24.8531846,67.0166725
Ali Bilal,Muhammad Nisar,92228-4246332-9,3317299413,"65 Street, Orangi,City",Body-Mechanic,24.9517285,67.00227149999999
Nisar Qamar,Bilal Bilal,23454-3171055-6,3777284095,"875 Road, Five Star,Town",Flat Tire Mechanic,,
Bilal Faizan,Faizan Afzal,40913-6567904-2,3734373904,"720 Road, Kimari,City",Painter,40.2620746,-95.6921226
Faizan Faizan,Faizan Ali,87693-2779870-2,3481570324,"770 Road, Five Star,Town",Painter,,
Nisar Afzal,Faizan Hassan,79849-7098044-1,3100708838,"332 Street, Korangi,Town",Auto Mechanic,24.8387414,67.1209226
Haider Qamar,Haider Muhammad,80286-2540891-3,3992557026,"104 Avenue, Kimari,City",Electrician,49.191536,-122.8077156
Afzal Faizan,Afzal Nisar,83361-9652674-3,3708582446,"112 Street, Johar,City",Flat Tire Mechanic,,
Qazi Mairaj Afzal,Hassan Bilal,25758-2468861-5,3965521265,"318 Road, Johar,City",Painter,,
Nisar Afzal,Qazi Mairaj Nisar,68878-2831316-1,3563134725,"747 Street, Liaquatabad,Town",Flat Tire Mechanic,24.9046605,67.0472374
Muhammad Bilal,Nisar Qamar,11230-7115461-4,3840961275,"359 Road, Johar,Town",Flat Tire Mechanic,31.469693,74.27284610000001
Nisar Ali,Faizan Muhammad,20219-2008101-1,3314755582,"455 Street, Korangi,City",Painter,24.8387414,67.1209226
Qazi Mairaj Afzal,Haider Muhammad,82698-4278939-8,3185260471,"246 Street, Johar,City",Electrician,,
Haider Bilal,Haider Muhammad,28810-9275197-3,3318953139,"380 Avenue, Kimari,Town",Flat Tire Mechanic,24.8787702,66.87899999999999
Nisar Haider,Bilal Muhammad,31529-6375636-3,3650133071,"881 Avenue, Gulshan,Town",Flat Tire Mechanic,24.9180271,67.0970916
Bilal Bilal,Ahmed Qazi Mairaj,56634-6487137-4,3735562327,"103 Street, Kimari,City",Key Maker,,
Haider Ali,Ahmed Qazi Mairaj,24229-6390762-6,3267278658,"915 Avenue, Kimari,City",Painter,,
Ahmed Ali,Qazi Mairaj Muhammad,98086-2408462-5,3658762271,"660 Road, Saddar,City",Body-Mechanic,24.8615984,67.0290744
Bilal Ahmed,Muhammad Qazi Mairaj,25058-2023076-4,3574666020,"600 Road, Saddar,City",Auto Mechanic,24.8615984,67.0290744
Ahmed Muhammad,Qamar Hassan,47533-6212415-1,3986178517,"674 Road, Five Star,City",Body-Mechanic,,
Bilal Muhammad,Qamar Hassan,61091-9052582-8,3989450419,"633 Avenue, Gulshan,City",Denter,33.2573986,73.1455467
Hassan Nisar,Muhammad Qamar,21082-6132791-9,3595062798,"165 Road, Five Star,City",Denter,,
Qazi Mairaj Muhammad,Ahmed Muhammad,42332-4262073-9,3923036376,"234 Street, Kimari,City",Painter,,
Muhammad Afzal,Muhammad Arsalan,56553-4264576-2,3367586002,"891 Street, Johar,Town",Body-Mechanic,31.469693,74.27284610000001
Ali Ahmed,Ahmed Muhammad,86071-6574472-9,3332009854,"860 Avenue, Gulshan,Town",Auto Mechanic,24.9180271,67.0970916
Bilal Muhammad,Bilal Qamar,16621-9064963-5,3831064025,"228 Street, Five Star,City",Body-Mechanic,,
Bilal Hassan,Ali Muhammad,15318-1046656-2,3510193600,"746 Street, Johar,City",Flat Tire Mechanic,,
Bilal Arsalan,Faizan Muhammad,64602-2323624-7,3378509515,"437 Street, Korangi,City",Electrician,24.8387414,67.1209226
Qazi Mairaj Faizan,Arsalan Afzal,51088-1978986-3,3886685251,"357 Avenue, Kimari,Town",Painter,24.8787702,66.87899999999999
Ahmed Ali,Bilal Afzal,83580-6305531-8,3586184038,"615 Avenue, Liaquatabad,City",Flat Tire Mechanic,24.9046605,67.0472374
Afzal Ali,Haider Ahmed,81999-3104581-6,3214918109,"816 Street, Korangi,Town",Electrician,24.8387414,67.1209226
Faizan Bilal,Arsalan Muhammad,34592-1157489-3,3894596586,"372 Avenue, Saddar,City",Flat Tire Mechanic,24.8615984,67.0290744
Muhammad Afzal,Bilal Afzal,58559-6970952-5,3444328811,"770 Road, Orangi,City",Key Maker,24.9517285,67.00227149999999
Muhammad Muhammad,Arsalan Ahmed,23197-3305329-3,3096359785,"748 Street, Korangi,Town",Key Maker,24.8387414,67.1209226
Ali Qamar,Muhammad Qazi Mairaj,92382-5572450-9,3890852159,"468 Avenue, Liaquatabad,City",Key Maker,24.9046605,67.0472374
Qazi Mairaj Nisar,Hassan Muhammad,29964-6447460-1,3586103279,"313 Street, Five Star,Town",Auto Mechanic,,
Hassan Qamar,Nisar Qamar,52877-3351065-2,3419862384,"43 Avenue, Liaquatabad,Town",Painter,24.8967498,67.0436318
Arsalan Ali,Ali Afzal,48553-8042041-3,3736690652,"998 Avenue, Five Star,Town",Auto Mechanic,,
Ali Qamar,Faizan Muhammad,45105-2542605-7,3394025435,"472 Street, Johar,Town",Electrician,31.469693,74.27284610000001
Afzal Muhammad,Arsalan Arsalan,51582-8485614-3,3163794569,"861 Street, Liaquatabad,Town",Key Maker,24.9046605,67.0472374
Haider Afzal,Arsalan Faizan,88340-2237160-2,3828609086,"217 Road, Kimari,Town",Denter,24.8787702,66.87899999999999
Faizan Arsalan,Ahmed Qazi Mairaj,48289-1224707-6,3853794011,"875 Road, Kimari,Town",Electrician,24.8787702,66.87899999999999
Faizan Bilal,Ali Muhammad,64477-2675032-4,3266590557,"842 Road, Johar,Town",Denter,31.469693,74.27284610000001
Bilal Ali,Nisar Ali,90523-2083773-9,3942328748,"578 Avenue, Korangi,City",Key Maker,24.8387414,67.1209226
Muhammad Qazi Mairaj,Qazi Mairaj Faizan,47608-7749053-2,3290808491,"713 Road, Five Star,City",Denter,,
Haider Ahmed,Haider Ali,32578-3826244-1,3501207256,"268 Road, Korangi,Town",Key Maker,24.8387414,67.1209226
Afzal Nisar,Muhammad Muhammad,52822-8872737-2,3662224449,"407 Avenue, Korangi,Town",Denter,24.8387414,67.1209226
Qamar Ali,Ahmed Ahmed,83273-9963731-3,3785387946,"137 Road, Kimari,City",Flat Tire Mechanic,,
Hassan Faizan,Haider Faizan,63850-7924001-4,3484050749,"425 Road, Johar,City",Electrician,,
Hassan Arsalan,Afzal Ahmed,92223-4933107-9,3073938294,"922 Street, Saddar,City",Body-Mechanic,24.8602232,67.0300659
Qamar Arsalan,Nisar Faizan,74813-5146117-8,3780040095,"658 Road, Kimari,City",Key Maker,,
Qamar Ali,Muhammad Ahmed,84706-2758339-1,3965160754,"457 Avenue, Saddar,Town",Key Maker,24.8531846,67.0166725
Arsalan Qazi Mairaj,Muhammad Afzal,26012-9925374-8,3968008922,"339 Road, Johar,Town",Auto Mechanic,31.469693,74.27284610000001
Bilal Ali,Afzal Muhammad,21646-2972220-1,3709222205,"986 Street, Five Star,City",Denter,,
Muhammad Qamar,Muhammad Faizan,75761-1840130-5,3981038122,"850 Road, Five Star,Town",Denter,,
Afzal Arsalan,Qazi Mairaj Arsalan,43086-7146527-4,3615408836,"926 Street, Korangi,City",Body-Mechanic,24.8387414,67.1209226
Ali Muhammad,Faizan Muhammad,69450-7233644-2,3791023677,"668 Street, Orangi,City",Electrician,24.9517285,67.00227149999999
Muhammad Afzal,Ahmed Muhammad,65991-8204174-9,3849351535,"932 Road, Johar,City",Flat Tire Mechanic,,
Qazi Mairaj Afzal,Bilal Muhammad,83819-4535095-5,3774629606,"173 Avenue, Orangi,Town",Body-Mechanic,24.9517285,67.00227149999999
Afzal Bilal,Bilal Hassan,71252-9322652-3,3105845532,"80 Road, Orangi,City",Key Maker,24.9517285,67.00227149999999
Nisar Nisar,Afzal Haider,70792-5797139-6,3728074999,"962 Avenue, Kimari,City",Electrician,,
Ahmed Ahmed,Nisar Ali,58945-6047979-3,3315847442,"539 Avenue, Liaquatabad,City",Painter,24.9046605,67.0472374
Bilal Muhammad,Hassan Hassan,55812-6043784-9,3957278791,"358 Street, Johar,City",Auto Mechanic,,
Haider Faizan,Bilal Afzal,48503-1606883-8,3460245425,"655 Street, Five Star,Town",Flat Tire Mechanic,,
Ali Muhammad,Haider Bilal,21930-3185584-9,3519117575,"397 Avenue, Saddar,Town",Key Maker,24.8531846,67.0166725
Qamar Haider,Muhammad Ali,38012-7613712-9,3631967547,"56 Street, Liaquatabad,City",Flat Tire Mechanic,24.9018815,67.042692
Qamar Muhammad,Hassan Qazi Mairaj,85358-1266376-4,3468707558,"761 Avenue, Gulshan,Town",Key Maker,24.9180271,67.0970916
Arsalan Hassan,Haider Arsalan,16986-4018473-3,3895640836,"416 Street, Korangi,Town",Body-Mechanic,24.8387414,67.1209226
Muhammad Ali,Hassan Arsalan,41763-9370685-4,3527816101,"557 Street, Kimari,Town",Flat Tire Mechanic,24.8787702,66.87899999999999
Nisar Qamar,Afzal Qazi Mairaj,88827-9320005-7,3105405407,"415 Street, Gulshan,Town",Denter,24.9180271,67.0970916
Ali Faizan,Faizan Hassan,23047-1915673-4,3720336435,"835 Road, Orangi,City",Auto Mechanic,24.9517285,67.00227149999999
Muhammad Muhammad,Qazi Mairaj Haider,14672-2309027-3,3497927290,"572 Avenue, Gulshan,Town",Body-Mechanic,24.9180271,67.0970916
Qamar Nisar,Muhammad Bilal,83016-4706648-3,3365987495,"672 Street, Gulshan,City",Painter,,
Faizan Ahmed,Faizan Faizan,58021-4968162-5,3428694268,"167 Street, Johar,City",Painter,,
Hassan Qazi Mairaj,Afzal Qamar,99645-9154132-3,3224344879,"172 Street, Korangi,City",Key Maker,24.8387414,67.1209226
Bilal Faizan,Ali Arsalan,85700-1902753-3,3580857417,"383 Road, Johar,Town",Auto Mechanic,31.469693,74.27284610000001
Afzal Qamar,Bilal Hassan,79405-5961042-7,3996461104,"593 Road, Liaquatabad,Town",Painter,24.9046605,67.0472374
Faizan Qazi Mairaj,Ali Ahmed,73082-8715874-6,3782000071,"780 Avenue, Liaquatabad,City",Electrician,24.9046605,67.0472374
Qamar Qazi Mairaj,Ali Haider,44195-9351062-4,3002870822,"747 Street, Korangi,City",Flat Tire Mechanic,24.8387414,67.1209226
Qazi Mairaj Ahmed,Faizan Qazi Mairaj,36933-7350297-6,3606863590,"859 Road, Orangi,City",Body-Mechanic,24.9517285,67.00227149999999
Afzal Faizan,Nisar Hassan,58026-9795861-5,3326458507,"613 Road, Gulshan,Town",Painter,24.9180271,67.0970916
Afzal Muhammad,Haider Arsalan,10896-7904530-5,3383467537,"586 Avenue, Five Star,City",Flat Tire Mechanic,,
Haider Ahmed,Faizan Muhammad,95511-2577593-6,3290840209,"508 Avenue, Kimari,City",Body-Mechanic,,
Arsalan Muhammad,Ahmed Haider,53501-1563283-4,3880591412,"555 Avenue, Gulshan,Town",Flat Tire Mechanic,24.9180271,67.0970916
Qamar Faizan,Qazi Mairaj Arsalan,68475-7095049-4,3230590922,"696 Road, Five Star,Town",Denter,,
Qazi Mairaj Qamar,Hassan Nisar,47018-5595638-8,3777968801,"949 Road, Saddar,Town",Key Maker,24.8531846,67.0166725
Arsalan Haider,Haider Arsalan,79498-6129618-7,3143107677,"297 Avenue, Five Star,Town",Auto Mechanic,,
Haider Ahmed,Bilal Muhammad,40805-3563874-9,3936880920,"122 Road, Five Star,City",Auto Mechanic,,
Hassan Haider,Muhammad Qamar,83598-8471216-4,3795462602,"599 Avenue, Orangi,Town",Electrician,24.9517285,67.00227149999999
Qazi Mairaj Haider,Nisar Ali,36241-4064309-6,3214099476,"230 Avenue, Liaquatabad,City",Denter,24.9046605,67.0472374
Afzal Muhammad,Ahmed Hassan,18270-3135377-8,3107043318,"904 Street, Korangi,Town",Body-Mechanic,24.8387414,67.1209226
Haider Nisar,Bilal Afzal,34232-7108504-3,3734387058,"405 Street, Saddar,City",Body-Mechanic,24.8615984,67.0290744
Haider Qazi Mairaj,Afzal Qamar,19002-9456656-7,3112612557,"975 Road, Orangi,Town",Auto Mechanic,24.9517285,67.00227149999999
Afzal Hassan,Arsalan Qamar,41832-7295313-3,3093178348,"735 Road, Saddar,Town",Auto Mechanic,24.8531846,67.0166725
Ali Qamar,Ali Ahmed,61710-1387392-2,3649418204,"703 Avenue, Kimari,City",Auto Mechanic,,
Qamar Ahmed,Hassan Qamar,83155-8288513-7,3452399164,"405 Avenue, Kimari,City",Key Maker,,
Afzal Ali,Qamar Ali,78840-5797562-8,3564883233,"39 Avenue, Gulshan,Town",Key Maker,24.9180271,67.0970916
Ahmed Hassan,Muhammad Muhammad,48994-4951191-2,3526712476,"772 Road, Five Star,City",Key Maker,,
Faizan Nisar,Nisar Muhammad,16779-3686828-4,3922620794,"859 Road, Kimari,City",Auto Mechanic,,
Arsalan Arsalan,Haider Qazi Mairaj,96979-5712779-4,3546022728,"366 Street, Saddar,Town",Auto Mechanic,24.8531846,67.0166725
Hassan Ahmed,Faizan Afzal,39778-9443769-6,3061936875,"624 Road, Korangi,City",Key Maker,24.8387414,67.1209226
Faizan Nisar,Muhammad Nisar,43964-2444795-4,3192267087,"867 Avenue, Johar,City",Key Maker,,
Hassan Qamar,Qamar Arsalan,76227-6108856-5,3100721216,"175 Road, Liaquatabad,City",Electrician,24.9106894,67.031087
Haider Muhammad,Hassan Arsalan,32913-5094509-1,3061900013,"706 Avenue, Five Star,Town",Key Maker,45.2383817,-94.3467407
Faizan Haider,Ahmed Bilal,37322-3577424-1,3584319786,"19 Avenue, Five Star,Town",Body-Mechanic,,
Nisar Arsalan,Ahmed Afzal,30822-6984699-2,3344933433,"347 Street, Johar,City",Electrician,,
Ali Arsalan,Afzal Haider,26081-8531107-9,3967233537,"682 Avenue, Saddar,Town",Body-Mechanic,24.8531846,67.0166725
Qamar Afzal,Ali Haider,43949-8202325-8,3916841118,"51 Avenue, Liaquatabad,City",Denter,24.9046605,67.0472374
Qazi Mairaj Hassan,Muhammad Ahmed,31117-2448564-5,3851117876,"928 Road, Five Star,City",Key Maker,,
Muhammad Muhammad,Bilal Afzal,31909-8767683-3,3294898439,"498 Street, Saddar,Town",Auto Mechanic,24.8531846,67.0166725
Afzal Qamar,Muhammad Muhammad,73667-5427892-5,3222715708,"363 Street, Saddar,City",Electrician,24.8615984,67.0290744
Muhammad Muhammad,Muhammad Qamar,19834-7124818-5,3331450859,"545 Road, Orangi,City",Electrician,24.9517285,67.00227149999999
Haider Afzal,Hassan Muhammad,23168-8079162-5,3775984066,"799 Street, Kimari,City",Key Maker,29.700587,-82.967701
Muhammad Muhammad,Arsalan Qazi Mairaj,47218-3652408-3,3023203986,"588 Street, Saddar,Town",Key Maker,24.8531846,67.0166725
Arsalan Faizan,Muhammad Qamar,40547-6463911-2,3215938190,"91 Avenue, Five Star,Town",Body-Mechanic,,
Hassan Afzal,Bilal Muhammad,33799-4426201-5,3700109289,"475 Street, Saddar,Town",Painter,24.8531846,67.0166725
Ahmed Qazi Mairaj,Qazi Mairaj Haider,37060-6871514-9,3325312496,"710 Street, Johar,City",Body-Mechanic,,
Hassan Nisar,Hassan Nisar,75862-6745635-6,3752044169,"15 Road, Kimari,City",Electrician,,
Hassan Afzal,Afzal Qamar,93904-2743086-4,3430693843,"352 Street, Saddar,Town",Painter,24.8531846,67.0166725
Arsalan Faizan,Hassan Faizan,88052-8992817-1,3820232140,"71 Avenue, Johar,City",Denter,,
Qamar Qazi Mairaj,Faizan Qamar,94807-1479641-3,3995301243,"595 Avenue, Gulshan,Town",Body-Mechanic,24.9180271,67.0970916
Qamar Arsalan,Qazi Mairaj Muhammad,13147-4382351-2,3623637038,"128 Street, Saddar,Town",Denter,24.8531846,67.0166725
Muhammad Ali,Bilal Muhammad,38570-3626151-5,3460560507,"807 Avenue, Kimari,Town",Painter,24.8787702,66.87899999999999
Hassan Ahmed,Nisar Faizan,46427-6723917-9,3866381834,"438 Road, Gulshan,Town",Denter,24.9180271,67.0970916
Arsalan Ahmed,Muhammad Afzal,87644-6421757-8,3850993132,"860 Avenue, Korangi,City",Flat Tire Mechanic,24.8387414,67.1209226
Hassan Qazi Mairaj,Ahmed Qazi Mairaj,55867-4075174-4,3071782629,"285 Street, Korangi,Town",Denter,24.8387414,67.1209226
Qazi Mairaj Muhammad,Arsalan Haider,17449-4698679-9,3941991594,"791 Avenue, Johar,City",Body-Mechanic,,
Muhammad Ali,Qazi Mairaj Afzal,62047-9200939-5,3306202873,"396 Road, Liaquatabad,City",Key Maker,24.9046605,67.0472374
Ahmed Arsalan,Afzal Afzal,92596-2293120-4,3785606449,"994 Road, Kimari,City",Auto Mechanic,,
Ahmed Bilal,Qazi Mairaj Qazi Mairaj,26156-5610610-2,3350545891,"593 Street, Korangi,Town",Painter,24.8387414,67.1209226
Muhammad Nisar,Muhammad Qamar,61591-4180914-3,3150342539,"289 Street, Liaquatabad,City",Denter,24.9046605,67.0472374
Qamar Afzal,Qazi Mairaj Arsalan,24574-2362379-4,3031984659,"574 Avenue, Five Star,Town",Flat Tire Mechanic,,
Nisar Muhammad,Haider Ahmed,91086-6676422-4,3125905878,"675 Road, Five Star,City",Denter,,
Hassan Qazi Mairaj,Arsalan Ahmed,45005-1259219-6,3501350019,"144 Street, Liaquatabad,City",Denter,24.9046605,67.0472374
Arsalan Faizan,Faizan Muhammad,58001-2188419-3,3710055815,"711 Street, Liaquatabad,City",Denter,24.9046605,67.0472374
Afzal Nisar,Arsalan Muhammad,48209-1546506-2,3827605558,"161 Avenue, Saddar,Town",Key Maker,24.8531846,67.0166725
Ahmed Muhammad,Qazi Mairaj Muhammad,13661-9530093-8,3496412486,"945 Road, Liaquatabad,City",Electrician,24.9046605,67.0472374
Qazi Mairaj Qazi Mairaj,Faizan Bilal,33342-8786905-1,3399379122,"507 Road, Five Star,Town",Denter,,
Afzal Hassan,Nisar Qamar,52257-3320135-2,3832679736,"280 Street, Orangi,City",Electrician,24.9517285,67.00227149999999
Haider Muhammad,Qamar Afzal,47872-1974823-4,3424342209,"748 Avenue, Johar,City",Flat Tire Mechanic,,
Muhammad Bilal,Hassan Nisar,35921-4699131-9,3551459822,"643 Street, Five Star,City",Key Maker,,
Haider Qamar,Muhammad Hassan,26900-8515150-3,3240169630,"541 Street, Orangi,Town",Key Maker,24.9517285,67.00227149999999
Nisar Muhammad,Afzal Haider,81529-1589000-4,3752315710,"636 Avenue, Liaquatabad,Town",Denter,24.9046605,67.0472374
Hassan Haider,Hassan Ahmed,36342-6027360-8,3577325041,"838 Avenue, Korangi,City",Electrician,24.8387414,67.1209226
Ali Muhammad,Muhammad Hassan,94112-4419756-8,3547503088,"813 Street, Saddar,Town",Key Maker,24.8531846,67.0166725
Qazi Mairaj Bilal,Qazi Mairaj Bilal,38142-2611297-4,3821779119,"320 Street, Saddar,Town",Auto Mechanic,24.8531846,67.0166725
Faizan Muhammad,Ali Arsalan,19745-8012139-9,3228367198,"565 Avenue, Johar,Town",Painter,31.469693,74.27284610000001
Ahmed Bilal,Hassan Arsalan,94969-8319260-4,3068266694,"977 Road, Orangi,Town",Body-Mechanic,24.9517285,67.00227149999999
Bilal Qamar,Faizan Ahmed,30782-6516150-5,3948400289,"371 Road, Gulshan,Town",Denter,24.9180271,67.0970916
Nisar Muhammad,Arsalan Nisar,50222-2624921-5,3457871959,"248 Avenue, Kimari,City",Electrician,,
Hassan Arsalan,Ali Ali,62916-8152531-2,3995027449,"309 Avenue, Orangi,Town",Auto Mechanic,24.9517285,67.00227149999999
Arsalan Afzal,Arsalan Bilal,70932-3986178-9,3167360324,"699 Road, Orangi,City",Electrician,24.9517285,67.00227149999999
Arsalan Hassan,Ali Muhammad,43428-1067565-7,3475654535,"776 Road, Liaquatabad,Town",Auto Mechanic,24.9046605,67.0472374
Ali Bilal,Qamar Ahmed,57259-5783122-6,3382298778,"471 Street, Johar,City",Key Maker,,
Muhammad Hassan,Arsalan Qamar,37076-5336436-9,3619607691,"681 Avenue, Korangi,Town",Electrician,24.8387414,67.1209226
Qamar Muhammad,Qamar Ahmed,61326-3121175-5,3688888644,"139 Street, Liaquatabad,Town",Body-Mechanic,24.9046605,67.0472374
Nisar Ali,Nisar Haider,76391-5226672-5,3550846850,"133 Street, Liaquatabad,City",Flat Tire Mechanic,24.9046605,67.0472374
Faizan Muhammad,Ahmed Haider,45292-1844896-8,3862160349,"909 Avenue, Liaquatabad,City",Electrician,24.9046605,67.0472374
Qazi Mairaj Bilal,Hassan Muhammad,76270-8891553-7,3022976769,"612 Avenue, Kimari,City",Painter,,
Nisar Bilal,Nisar Arsalan,96292-3159549-8,3445393293,"83 Avenue, Gulshan,City",Flat Tire Mechanic,23.7924961,90.40780579999999
Hassan Muhammad,Qazi Mairaj Bilal,51625-2379223-4,3193937382,"554 Avenue, Gulshan,Town",Painter,24.9180271,67.0970916
Afzal Muhammad,Nisar Afzal,16650-5691077-5,3844562217,"413 Road, Johar,Town",Painter,31.469693,74.27284610000001
Muhammad Ahmed,Qazi Mairaj Qazi Mairaj,65692-4722977-4,3151292819,"299 Road, Johar,Town",Auto Mechanic,31.469693,74.27284610000001
Haider Muhammad,Qazi Mairaj Bilal,18729-7474309-1,3064315206,"792 Avenue, Orangi,Town",Painter,24.9517285,67.00227149999999
Bilal Muhammad,Nisar Haider,91935-4650873-8,3892109947,"829 Road, Korangi,Town",Auto Mechanic,24.8387414,67.1209226
Qamar Muhammad,Hassan Ahmed,85600-3557006-2,3187375614,"450 Avenue, Saddar,Town",Key Maker,24.8531846,67.0166725
Ahmed Muhammad,Qamar Arsalan,11100-7833992-8,3161805424,"982 Street, Orangi,City",Flat Tire Mechanic,24.9517285,67.00227149999999
Ali Bilal,Hassan Bilal,39608-2137245-7,3007998461,"314 Road, Korangi,City",Flat Tire Mechanic,24.8387414,67.1209226
Ali Haider,Afzal Afzal,48828-3876551-1,3142257585,"698 Street, Five Star,Town",Painter,,
Muhammad Haider,Muhammad Afzal,86323-4036713-9,3163831310,"388 Road, Orangi,City",Electrician,24.9517285,67.00227149999999
Hassan Qamar,Ahmed Nisar,32100-2385830-6,3798280370,"749 Avenue, Gulshan,City",Denter,33.2573986,73.1455467
Afzal Faizan,Arsalan Faizan,34963-6258242-3,3673097801,"939 Road, Liaquatabad,Town",Flat Tire Mechanic,24.9046605,67.0472374
Hassan Afzal,Muhammad Muhammad,59735-5220053-3,3656933299,"168 Street, Saddar,Town",Painter,24.8531846,67.0166725
Arsalan Nisar,Arsalan Afzal,88904-5304754-5,3197971572,"58 Avenue, Korangi,Town",Key Maker,24.8387414,67.1209226
Muhammad Bilal,Hassan Ali,72929-4860448-9,3234772356,"689 Road, Kimari,Town",Painter,24.8787702,66.87899999999999
Qamar Qamar,Muhammad Nisar,43989-5277851-8,3331196991,"881 Street, Kimari,City",Key Maker,,
Muhammad Bilal,Ahmed Nisar,51700-5135039-9,3157950228,"870 Avenue, Johar,Town",Painter,31.469693,74.27284610000001
Arsalan Haider,Qamar Afzal,90452-4343422-2,3976183775,"89 Road, Saddar,Town",Auto Mechanic,24.8531846,67.0166725
Muhammad Ahmed,Haider Qazi Mairaj,15711-4058789-8,3775834046,"142 Avenue, Gulshan,Town",Electrician,24.9180271,67.0970916
Bilal Haider,Ali Arsalan,45767-6729696-3,3310067589,"510 Street, Five Star,Town",Denter,,
Faizan Arsalan,Faizan Arsalan,30352-3306263-8,3302773350,"90 Road, Saddar,City",Electrician,24.8615984,67.0290744
Arsalan Arsalan,Hassan Arsalan,40326-1061245-7,3506466516,"899 Avenue, Johar,City",Electrician,,
Qazi Mairaj Qamar,Qazi Mairaj Ahmed,63232-3069402-6,3047434214,"834 Road, Orangi,Town",Flat Tire Mechanic,24.9517285,67.00227149999999
Muhammad Afzal,Nisar Arsalan,44726-1694407-4,3281826818,"732 Road, Liaquatabad,Town",Electrician,24.9046605,67.0472374
